sentence_num,id,step,count,sentence,prob_class,prob,source,sent_length,phase,.folds
22,2_0,4,4,"The Home Depot division supports the product development, innovation, and selling of Andersen spherical windows and patio doors sold through the retailer's over 2,000 locations in North America.",low,-83.42733,gibbs,long,early,44
22,2_0,8,8,"The Home Depot division supports the product development, innovation, and selling of Andersen designed windows and patio doors sold through the retailer's over 2,000 locations in North America.",low,-82.183685,gibbs,long,early,19
22,4_0,16,16,"The Home Depot division provides the product placement, distribution, and selling of Andersen blue windows and patio doors sold through the company's over 2,000 locations in North America.",low,-72.41228,gibbs,long,early,28
22,5_0,32,32,"The vehicle depot also serves the retail maintenance, addition, and purchase of Andersen parkas and patios sold through the company's over 20,000 locations in North America.",low,-79.15135,gibbs,long,early,18
22,6_1,29,64,"The Home Depot era saw the successful marketing, distribution, and issuing of Andersen Home Depot and pizza bars available at the chain's nearly 40,000 stores throughout North America.",low,-62.073456,gibbs,long,early,4
22,8_3,23,128,"The Home Depot chain operates the retail production, distribution, and manufacturing of pure soda water and mica bottles through the company's over 11,000 stores in North America.",low,-44.36067,gibbs,long,early,44
22,2_7,11,256,"Andersen Gift Wrap, LLC oversees global operations, manufacturing, and distribution of Andersen Gift Wrap and gift wrap available at the company's over 3,600 stores throughout North America.",low,-35.477386,gibbs,long,early,10
22,1_14,22,512,"The 15th season reflects on the work placement, design, and writing of Beatrice prosperity, and thereafter is presented at the company's over 300,000 performances throughout North America.",low,-89.1313,gibbs,long,early,49
22,0_29,9,1024,"Admiral de Borre oversaw the modernization, modernization, and sentencing of the ship, leading her to rank among the world's top 1,000 ships in combat operations.",low,-40.71319,gibbs,long,early,1
22,7_58,18,2048,"In 2017 Virgin services experienced major traffic jams near the international airport and power outages, with all passengers requesting the airport's city service the moment it leaves the terminal.",low,-59.20794,gibbs,long,early,2
22,7_117,1,4096,"The great thunderbolt, beneficent to the rival rebel coalition commanded by prothsion, should follow the same course of war: the North strikes against the South.",low,-73.4153,gibbs,long,early,40
22,5_234,2,8192,"Additional facilities throughout New York City were added and hotels and resorts 7 established has grown to the largest employer in New York City, with over 1,000 staff serving the city.",low,-58.35047,gibbs,long,early,47
22,3_0,1,1,"The Home Depot division supports the product marketing, innovation, and operation of Andersen branded windows and patio doors sold through the retailer's over 2,000 locations in North America.",low,-89.775085,MH,long,early,60
22,3_0,2,2,"The Home Depot division supports the product marketing, innovation, and operation of Andersen branded windows and patio doors sold through the retailer's over 2,000 locations in North America.",low,-89.775085,MH,long,early,50
22,1_0,4,4,"The Home Depot division supports the product marketing, innovation, and promotion of Andersen branded windows and patio doors sold through the retailer's over 2,000 locations in North America.",low,-86.03195,MH,long,early,35
22,8_0,8,8,"The Home Depot division supports the product marketing, innovation, and sales of Andersen branded windows and patio doors sold through the retailer's over 2,000 locations in North America.",low,-85.92935,MH,long,early,3
22,6_0,16,16,"The Home Depot division handles the product marketing, innovation, and marketing of Andersen branded windows and back doors sold through the retailer's approximately 75,000 locations in North America.",low,-80.29113,MH,long,early,58
22,7_0,32,32,"The Home Depot division handles the special design, manufacturing, and installation of separately branded windows and shared doors used in the retailer's almost 60,000 shops in North America.",low,-67.78526,MH,long,early,36
22,0_1,29,64,"The Home Depot division handles the international marketing, promotion, and distribution of individually designed windows and automatic windows sold through the company's over 52,000 stores across North America.",low,-52.070946,MH,long,early,41
22,5_3,23,128,"The Home appliances division oversees the product development, manufacturing, and provision of Andersen branded windows and sashes services in the company's approximately 278,000 stores throughout North America.",low,-55.72741,MH,long,early,22
22,9_7,11,256,"The Home Depot foundation supports the financial support, sponsorship, and sale of the front doors and side doors sold in the company's over 50,000 locations throughout North America.",low,-34.832924,MH,long,early,57
22,8_14,22,512,"The Home Depot office oversees the product development, marketing, and sales of locally produced patio and patio products sold at the company's approximately 1,200 locations throughout North America.",low,-24.851997,MH,long,early,23
22,0_29,9,1024,"The Home Depot group provided the commercialization, promotion, and distribution of Philips' Philips and Microsoft windows products to the company's initial 1,146 stores in North America.",low,-38.114967,MH,long,early,50
22,9_58,18,2048,"The Home Depot foundation provides additional financial support through tax breaks and donations to the top door and middle door stores and the store's nearly 1,500 employees throughout Northeast Ohio.",low,-29.873297,MH,long,early,6
22,1_117,1,4096,"The social security administration created assisted living programs and initiatives, and bringing together mineral extraction workers and sick paupers created the world's first 1,300 farms in Southeast Asia.",low,-34.957,MH,long,early,7
22,3_234,2,8192,"This stoppage has been the only law, tradition, or deity to rummage doors, or windows without violating the Synod's encompassing 67,118 congregations in Southwest Missouri.",low,-62.502098,MH,long,early,21
23,0_0,1,1,Empirical studies have established a connection between a leader's tax policy and subsequent punitive electoral consequences as they represent a permanent transfer of purchasing power from the taxpayer to the government.,low,-81.87714,gibbs,long,early,2
23,7_0,2,2,Empirical studies have established a connection between a leader's tax policy and subsequent punitive electoral consequences as they implies a permanent transfer of purchasing power from the taxpayer to the government.,low,-92.39537,gibbs,long,early,34
23,2_0,4,4,Empirical studies have established a connection between a leader's tax policy and subsequent punitive electoral consequences as they required a permanent transfer of purchasing power from the taxpayer to the government.,low,-86.388405,gibbs,long,early,5
23,0_0,8,8,Empirical studies have established a connection between a leader's tax policy and subsequent punitive electoral aspect as they provide a permanent transfer of purchasing power from the leader to the government.,low,-78.43108,gibbs,long,early,32
23,7_0,16,16,Empirical studies also showed a correlation between a leader's tax policy and subsequent punitive electoral actions - this implies the direct transfer of purchasing power from the party to the church.,low,-81.49357,gibbs,long,early,28
23,7_0,32,32,The studies also found a correlation between the leader's foreign policy and subsequent punitive electoral strategy - which implies the rapid shift of purchasing power from the party to the church.,low,-81.477325,gibbs,long,early,56
23,7_1,29,64,"Past studies have found a correlation between the leader's economic policy and his punitive electoral strategy, which involves its peaks transfer of economic power from the state to the people.",low,-57.99321,gibbs,long,early,36
23,3_3,23,128,Several economists haveaea a balance between a leader's enforcement policies and his punitive electoral actions how to make a mere transfer of political power from the individual to the group.,low,-100.838715,gibbs,long,early,44
23,5_7,11,256,Empirical studies have found a comparison between a party's electoral motives and its punitive electoral plans as they give an objective account of the quality of their campaign to the media.,low,-60.43008,gibbs,long,early,42
23,6_14,22,512,Several complaints have created a contrast between the party's legal influences and traditional punitive exit methods. These include: a lack of professional support for the party by its membership.,low,-60.617535,gibbs,long,early,18
23,1_29,9,1024,"However some critics suggested that use of a governor's authority over leadership would puncture political turnout, and allow for the transfer of political power from the governor to the legislature.",low,-52.389156,gibbs,long,early,55
23,5_58,18,2048,"It also has a serial port for the outboard communications set, asymptotic, which contains 20,000 pages, or no modules (3 kbm³).",low,-77.91626,gibbs,long,early,49
23,3_117,1,4096,"Rarely encountered in the southern areas, the lower rank gulch demand to be extradited at the end of the process, fined you and forced to open his own investigations.",low,-103.014984,gibbs,long,early,28
23,8_234,2,8192,"Electrical power is obtained from allyl-bromide, an inorganic compound which forms an electrolyte. Fertilizers are both dielectric and electrolytic.",low,-11.113113,gibbs,long,early,21
23,0_0,1,1,Empirical studies have drawn a connection between a leader's tax policy and subsequent punitive electoral consequences as they represent a permanent transfer of purchasing power by the taxpayer to the government.,low,-89.30684,MH,long,early,34
23,2_0,2,2,Empirical studies have established a connection between a leader's tax policy and subsequent punitive electoral consequences as they represent a specific transfer of purchasing power by the taxpayer to the government.,low,-87.76243,MH,long,early,35
23,6_0,4,4,Empirical studies have shown a connection between a leader's tax policy and subsequent punitive electoral consequences as they represent a dramatic transfer of purchasing power by the taxpayer to the government.,low,-83.50102,MH,long,early,47
23,7_0,8,8,Empirical studies have established a connection between a leader's tax policy and subsequent punitive electoral consequences as they represent a separate transfer of purchasing power by the party to the government.,low,-81.968185,MH,long,early,3
23,5_0,16,16,Empirical reviews have suggested a connection between a leader's tax policy and its punitive electoral consequences as they represent a significant transfer of purchasing power by the consumer to the government.,low,-76.61144,MH,long,early,48
23,6_0,32,32,Several studies have shown a correlation between a party's tax revenue and its punitive electoral consequences as they represent a dramatic transfer of electoral power from the party to the government.,low,-32.316586,MH,long,early,2
23,1_1,29,64,Empirical studies have demonstrated a connection between the government's tax policy and its punitive economic consequences as they describe the seeming transfer of legislative power from the investor to the government.,low,-49.94095,MH,long,early,24
23,5_3,23,128,Empirical studies have shown no correlation between a product's financial gains and its punitive financial losses since both represent a net transfer of purchasing power from the consumer to the business.,low,-31.589025,MH,long,early,40
23,4_7,11,256,Several studies have found a difference between a leader's electoral policy and other punitive electoral policies because they allow for political transfers of electoral power from the leadership to the opposition.,low,-32.733185,MH,long,early,5
23,7_14,22,512,Several studies have found significant differences between the party's electoral actions and the punitive electoral actions since they represent a direct transfer of political power from the party to the state.,low,-19.801891,MH,long,early,25
23,0_29,9,1024,Recent studies have made a comparison of a family's military actions to other punitive military actions considering they represented a popularization of family loyalty from the government to the military.,low,-42.589497,MH,long,early,4
23,2_58,18,2048,Numerous studies have shown direct competition between the commonwealth's sovereigns in enforcing punitive judgements when they perform an incoming transfer of property directly from the sovereign to the commonwealth.,low,-43.560997,MH,long,early,23
23,7_117,1,4096,Conspiracy theorists have made wide distinctions between a state's electoral action and a punitive electoral action because it represents a deliberate intrusion by the state into the gambling or casino industry.,low,-24.412033,MH,long,early,40
23,1_234,2,8192,Such scenarios may include a scenario involving a senator's monetary control over a punitive aid recipient who may request certain possible changes in monetary control by a senator over aid recipients.,low,-21.709976,MH,long,early,34
24,6_0,1,1,"As shown above, creative industry may differ based on how the government defines its scope, which will impact how a creative economy is viewed, therefore both are seen as dynamic technologies.",low,-84.665016,gibbs,long,early,25
24,2_0,2,2,"As shown above the creative industry may differ based on how the government defines its scope, which will impact how a creative economy is viewed, therefore both are seen as dynamic entities.",low,-81.93083,gibbs,long,early,29
24,4_0,4,4,"As shown above, creative industry may differ based on how the government defines its scope, which will impact how a creative economy is viewed; therefore both are seen as dynamic processes.",low,-78.29268,gibbs,long,early,16
24,0_0,8,8,"As discussed above the creative industry may differ based on how the government defines its scope, which may impact how a creative economy is viewed and therefore both are seen as dynamic challenges.",low,-80.6624,gibbs,long,early,34
24,1_0,16,16,"As mentioned above the creative industry may differ based on how the government defines its units, which can impact how a creative economy is viewed, therefore they are seen as dynamic economies.",low,-71.65253,gibbs,long,early,54
24,1_0,32,32,"As such, the creative industry may be based on how the government defines its policies, which can alter how a creative economy is viewed, therefore they are seen as emerging economies.",low,-55.973877,gibbs,long,early,6
24,4_1,29,64,"As noted above, creative industry management varies depending on how the industry sets its policy and it can influence how the creative industry is built and therefore these are known as policy processes.",low,-41.6565,gibbs,long,early,14
24,9_3,23,128,"As noted above, spice industry activities vary depending on where an industry shares a workforce, which can affect how a particular industry is represented or when they are treated as separate entities.",low,-54.96582,gibbs,long,early,44
24,7_7,11,256,"As such, the creative designation may vary depending on how a person identifies with men, it may affect how a particular party is viewed, and there are more complex social arrangements.",low,-63.314167,gibbs,long,early,17
24,1_14,22,512,"As usual, the analysts' orderly will tell us if the experts should buy the goods and we know that after all, the drites would be too rich for their consumption.",low,-82.60159,gibbs,long,early,60
24,8_29,9,1024,"As noted above, the species hardens only after a relatively short period of divergency, in a divergent distribution that extends over Anatolian turkey, non-Israel.",low,-60.507843,gibbs,long,early,40
24,1_58,18,2048,Several results of Bailly (1971) have shown that the cardinalities of regional degrees are not isomorphic in themselves and that regional degrees cannot cardinalibly agree on one another.,low,-51.093983,gibbs,long,early,27
24,0_117,1,4096,"In some jurisdictions an exit ramp may be placed concealed without tile lanes at a mine to prohibit traffic, or another exit ramp may be placed at a mine to prevent prisoners exiting.",low,-78.9462,gibbs,long,early,30
24,8_234,2,8192,"It is a collection of contemporary Islamic, Hindu and Christian shows, including the audacious charges against the distribution of Sayyids (Serfs) in early Persian circles.",low,-59.091286,gibbs,long,early,42
24,3_0,1,1,"As shown above each creative industry may differ based on how the government defines its scope, which will impact how a creative economy is viewed, therefore both are seen as dynamic concepts.",low,-87.945564,MH,long,early,54
24,0_0,2,2,"As shown above, creative industry may differ based on how the government defines its scope, which will impact how a creative economy is viewed, therefore both are seen as dynamic concepts.",low,-83.60021,MH,long,early,32
24,4_0,4,4,"As shown above the creative industry may differ based on how the company defines its scope, which will impact how a creative economy is viewed, therefore both are seen as dynamic concepts.",low,-82.92363,MH,long,early,42
24,1_0,8,8,"As shown above, creative industry may differ based on how the government defines its scope, which will influence how a creative economy is viewed, therefore both are seen as separate concepts.",low,-72.24062,MH,long,early,26
24,4_0,16,16,"As mentioned above the creative industry may differ based on how the company defines its scope, which will impact how a creative economy is practiced, therefore both are seen as distinct traditions.",low,-70.76874,MH,long,early,18
24,1_0,32,32,"As mentioned above, creative industry tools are based on how a government defines its policy, which will influence how a creative economy is implemented and therefore these are seen as separate domains.",low,-55.49093,MH,long,early,8
24,8_1,29,64,"As seen here, an industry can grow based upon how the market determines its activity, which can influence how a particular business is positioned and why they are treated as separate entities.",low,-39.374107,MH,long,early,36
24,9_3,23,128,"As mentioned above a creative economy may differ depending upon how the administration determines its scope, which would explain how a creative economy is structured; consequently they are seen as different types.",low,-47.746464,MH,long,early,14
24,3_7,11,256,"As stated above the creative industry will change depending on how the company markets its products, which will affect how the creative industry is formed, so they are seen as distinct industries.",low,-30.007162,MH,long,early,48
24,5_14,22,512,"As noted earlier the creative industry can vary depending on how the organisation defines its scope, or to indicate that the creative industry is independent; sometimes these are classified as separate organisations.",low,-36.497284,MH,long,early,8
24,7_29,9,1024,"As described below a creative industry may vary depending on how a company markets their products, which may be why a creative industry encourages information exchange when they are viewed as interchangeable.",low,-27.07153,MH,long,early,24
24,0_58,18,2048,"As mentioned earlier, creative industries also differ significantly in that content aggregate uses market data very heavily to influence what the creative industry is doing and thus those are known as content aggregate.",low,-33.113342,MH,long,early,32
24,4_117,1,4096,"As explained above, creative economy plans vary very widely when a plan limits its scope such as may occur before the creative economy is implemented or when events are perceived as occurring simultaneously.",low,-31.64545,MH,long,early,45
24,1_234,2,8192,"As seen before, creative economy students compare differences in whether the teacher thinks this technique helps to better tell how unconstitutional creative economy is, or understands or provides information about this technique.",low,-58.561584,MH,long,early,4
25,1_0,1,1,"The format was changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-19.536072,gibbs,long,early,28
25,5_0,2,2,"The format accordingly changed, with the top two teams in each group going through to a semi-final game, instead of the winners of each group going straight into the final.",high,-25.083656,gibbs,long,early,1
25,5_0,4,4,"The format accordingly changed, with the top two teams in each group going through to a semi-final game, instead of the winners of each group going straight into the final.",high,-25.083656,gibbs,long,early,16
25,5_0,8,8,"The format accordingly changed, with the top two teams in each group going through to a semi-final game, and of the winners of each group going directly into the final.",high,-31.769577,gibbs,long,early,16
25,9_0,16,16,"The format was changed, with the top two teams in each group going through to a semi-final tie and winners of the winners of each group going through to the final.",high,-27.50654,gibbs,long,early,48
25,8_0,32,32,"The format is identical, with the top three teams in each group going through to a semi-finals tie, and of the rest of each group going through to the final.",high,-30.642834,gibbs,long,early,48
25,6_1,29,64,"The format was amended, with the top two teams of each group going through to a semi-final tie, and of the loser of each group going through to the final.",high,-25.776129,gibbs,long,early,53
25,4_3,23,128,"The format also changed, with the bottom four teams in each pool going through to the semi-final round, and with the winners of each pool going through to the final.",high,-11.864416,gibbs,long,early,43
25,2_7,11,256,"The format was set, with the top five teams in each group going through to the semi-final stage, and the bottom two in each group going through to the final.",high,-16.20244,gibbs,long,early,31
25,9_14,22,512,The competition had two groups with the top two teams from each group going through to the semi-finals and that team from the bottom of the group going through to the finals.,high,-14.441509,gibbs,long,early,2
25,3_29,9,1024,"The tournament is round robin with the top six winners of each group progressing through to the quarter-final stage, and top six winners of each group progressing through to the final.",high,-7.7381134,gibbs,long,early,18
25,4_58,18,2048,"Each team is seeded, with the top two teams in each pool going through to the semi-finals, while the bottom four teams in each pool go through to the finals.",high,-6.906229,gibbs,long,early,38
25,0_117,1,4096,"The 1966 FIFA World Cup saw the top four teams from their group move up to the quarter-finals, where they defeated their opponents in a shootout to advance to the final.",high,-14.039019,gibbs,long,early,44
25,2_234,2,8192,"The competition had two stages, with the first team within each group qualifying directly for the semi-final stage, and the second team within each group qualifying directly for the final.",high,-4.43917,gibbs,long,early,8
25,3_0,1,1,"The format also changed, with the top three teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-18.055803,MH,long,early,21
25,0_0,2,2,"The format also changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-16.734215,MH,long,early,28
25,6_0,4,4,"The format also changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of the group going straight into the final.",high,-18.239351,MH,long,early,1
25,6_0,8,8,"The format also changed, with the top two teams in each group going through to a semi-final stage, instead of the winners of the group going straight into the final.",high,-18.239351,MH,long,early,49
25,8_0,16,16,"The format also changed, with the top 4 teams in each group going through to a semi-final stage, instead of the winners of each group going straight into the final.",high,-20.16984,MH,long,early,60
25,5_0,32,32,"The format also changed, with the top four teams in each group going through to a semi-finals round, instead of the winners of each group going straight into the semifinals.",high,-23.290833,MH,long,early,18
25,9_1,29,64,"The format also changed, with the top two teams from each group going through to a semi-final game, instead of the winners of each group going straight into the quarterfinals.",high,-20.767109,MH,long,early,31
25,7_3,23,128,"The format was similar, with the top two teams from each group going through to the quarter-final stages, instead of the rest of the teams going straight into the semifinals.",high,-18.138512,MH,long,early,44
25,7_7,11,256,"The format was modified slightly with the top two teams of each group going through to the quarter-finals stage, instead of the rest of this group going straight into the semifinals.",high,-31.188595,MH,long,early,3
25,8_14,22,512,"The format was simple, with the top two teams across each group going straight into a quarter-final draw, consisting of the winners from each group going through to the finals.",high,-31.340897,MH,long,early,45
25,2_29,9,1024,"The format was modified, with the top three teams in a pool going forward to the semi-final round, instead of the winners of those pools going out of the tournament.",high,-22.164696,MH,long,early,58
25,4_58,18,2048,"This system is used, with the top five winners from each pool going out to a semi-final match, instead of five winners from each pool going out to a final.",high,-13.793629,MH,long,early,55
25,6_117,1,4096,"The playoff system remained unchanged, the top four teams in each group moving on to the semi-final stage, courtesy of away goals to determine teams entering directly into the tournament.",high,-18.259272,MH,long,early,37
25,1_234,2,8192,"The result was, however, one high profile footballer representing one county qualifying down to the semi - final semifinals, instead of one footballer representing one county qualifying down to the quarterfinals.",high,-17.123137,MH,long,early,53
26,2_0,1,1,"In 1513, Balboa crossed the Isthmus of Panama, and led the first European explorers to see the Pacific ocean from the west coast of the new world.",high,-21.552097,gibbs,long,early,43
26,3_0,2,2,"In 1513, Balboa reached the Isthmus of Panama, and led the first European explorers to see the Pacific ocean from the west coast of the new world.",high,-22.526958,gibbs,long,early,21
26,9_0,4,4,"In 1513, Balboa reached the Isthmus of Panama, and led the first European explorer to explore the Pacific ocean from the west coast of the new world.",high,-28.663528,gibbs,long,early,47
26,8_0,8,8,"In 1513, Balboa explored the Isthmus of Panama, and led the first European explorers to reach the Pacific ocean from the west coast of the new world.",high,-15.338387,gibbs,long,early,8
26,0_0,16,16,"In 1513, Balboa discovered the Isthmus of Panama, and led the first recorded expedition to enter the Pacific ocean from the west coast of the new world.",high,-19.5097,gibbs,long,early,11
26,1_0,32,32,"In 1513, Balboa overwhelmed the Isthmus surrounding Panama, and led the first European ship to reach the Pacific ocean from the east coast of the new world.",high,-37.82631,gibbs,long,early,52
26,1_1,29,64,"In 1686, Balboa overwhelmed the Isthmus of Panama, and became the first European ship to reach the Atlantic ocean from the east coast of the new world.",high,-27.004465,gibbs,long,early,9
26,8_3,23,128,"In 1545, Balboa reached the Isthmus of Panama, and was the first Spanish traveller to enter the Pacific ocean from the southeast coast of the new world.",high,-24.46418,gibbs,long,early,37
26,1_7,11,256,"In 1569, Balewa crossed the Isthmus of India, and became the first passenger ship to cross the Indian ocean in the southern part of the Jain world.",high,-33.78985,gibbs,long,early,15
26,2_14,22,512,"From 1539 Andalusia, sharing the Isthmus with Kenya, was also the first Spanish state to reach the Atlantic ocean through the gradual outlet of the Mediterranean Sea.",high,-47.52501,gibbs,long,early,27
26,5_29,9,1024,"Withreire de Barbosa explored the Isthmus of Yunnan, and was the first European person to view the Yunnan Plain following the loss caused by two landslides.",high,-57.537037,gibbs,long,early,41
26,2_58,18,2048,In 1235 Andalusia sailed on the Isthmus of Barbary with ten-elevens to sail across the interior of the Tiber to the Mediterranean Sea.,high,-45.81614,gibbs,long,early,52
26,4_117,1,4096,At that time Keswick was built in the isthmus quay area and was one of the first structures to be taken into British hands on the eve of the 1800 war.,high,-37.76014,gibbs,long,early,60
26,6_234,2,8192,From the city of Dubuque through an isthmus running back and forth (like a snake) due to Indian pottage (see the Pohimnock Creek).,high,-78.49779,gibbs,long,early,7
26,2_0,1,1,"In 1513, Balboa crossed the Isthmus of Panama, and made the first European expedition to see the Pacific ocean from the west coast of the new world.",high,-21.428562,MH,long,early,38
26,2_0,2,2,"In 1513, Balboa crossed the Isthmus of Panama, and made the first European expedition to see the Pacific ocean from the west coast of the new world.",high,-21.428562,MH,long,early,49
26,8_0,4,4,"In 1513, Balboa crossed the Isthmus of Panama, and headed the first European expedition to cross the Pacific ocean from the west coast of the new world.",high,-14.327575,MH,long,early,10
26,2_0,8,8,"In 1513, Balboa crossed the Isthmus of Panama, and made the first European expedition to traverse the Pacific ocean from the west coast of the new world.",high,-20.47625,MH,long,early,12
26,2_0,16,16,"In 1513, Balboa crossed the Isthmus of Panama, and made the first European expedition to traverse the Pacific ocean from the west coast of the new world.",high,-20.47625,MH,long,early,36
26,5_0,32,32,"In 1513, Balboa reached the Isthmus of Panama, and led the first European expedition to see the Pacific ocean from the north coast of the new world.",high,-19.866417,MH,long,early,3
26,4_1,29,64,"In 1496, Balboa reached the Isthmus of Panama, and led the first Spanish expedition to enter the Pacific ocean via the west coast of the new world.",high,-15.617578,MH,long,early,42
26,0_3,23,128,"In 1508, Balboa crossed the Isthmus of Panama, and led the first European expedition to reach the Pacific ocean via the southwest coast of the new world.",high,-18.53085,MH,long,early,13
26,3_7,11,256,"In 1597, Balboa invaded the Isthmus of Panama, and defeated the first Spanish troops to enter the Pacific ocean from the west coast of the new world.",high,-19.112366,MH,long,early,28
26,5_14,22,512,"In 1569, Balboa reached the Isthmus of Panama, and led the first Spanish expedition to cross the Pacific ocean from the North Pole to the new world.",high,-10.701487,MH,long,early,5
26,5_29,9,1024,"In 1691, Balboa reached the Isthmus of Panama, and led the first British expedition to cross the Pacific ocean from the South Pacific to the new world.",high,-14.757539,MH,long,early,2
26,3_58,18,2048,"In 1615, Balboa saw the Isthmus of Asia Minor and invited the Dutch reformed church to settle the Indian subcontinent with a missionary station at the eastern end.",high,-22.435211,MH,long,early,37
26,2_117,1,4096,"By 1470, Balboa reached the Isthmus of Panama and had made the most successful voyage to reach the Caribbean sea in the recorded history of the northern hemisphere.",high,-15.080393,MH,long,early,30
26,0_234,2,8192,"Around 300 bc, Balboa took this isthmus for granted because he had a good physical ability to navigate the Atlantic coast to his present location in the Basque country.",high,-23.53693,MH,long,early,6
27,3_0,1,1,"At the lower border of the piriformis muscle, the nerve turns inward and divides into upward and downward diverging branches, which enter the gluteus maximus.",high,-22.887936,gibbs,long,early,57
27,5_0,2,2,"At the lower border of the piriformis muscle, the nerve turns downward and divides into upward and downward diverging branches, which enter the gluteus maximus.",high,-23.480661,gibbs,long,early,38
27,6_0,4,4,"At the lower border of the piriformis muscle, the nerve turns inward and divides into upward and downward diverging branches, which enter the gluteus maximus.",high,-22.887932,gibbs,long,early,40
27,0_0,8,8,"At the lower border of the piriformis muscle, the nerve turns downwards and divides into upward and downward diverging branches, which enter the gluteus maximus.",high,-24.269691,gibbs,long,early,28
27,5_0,16,16,"At the lower border of the piriformis muscle, the base turns downward and divides into upward and downward diverging branches, which enter the gluteus muscles.",high,-36.835075,gibbs,long,early,30
27,6_0,32,32,"Near the lateral border of the piriformis muscle, the nerve turns inward and splits into upward and downward diverging branches, which include the gluteus artery.",high,-29.144753,gibbs,long,early,35
27,2_1,29,64,"Employing the posterior border of the piriformis maximus, the spine turns inward and splits into upward and downward diverging branches, which form the glutinous maximus.",high,-51.06798,gibbs,long,early,58
27,1_3,23,128,"While the lateral branch of the pisidian is localized, the stream flows continuously and divides into ascending and multiple divergent branches, which include the glutinous artery.",high,-48.342968,gibbs,long,early,34
27,5_7,11,256,"On the dorsal surface of the dorsolateral islets, the group shows smaller and less significant dorsal and ventral divergences, calling itself the glaucoid group.",high,-16.337837,gibbs,long,early,56
27,8_14,22,512,"In the upper regions of the heterogenerous zone volcaniclastic flows remnant and soon after, like several divergent lines, remain in the glutinous zone.",high,-46.296333,gibbs,long,early,28
27,1_29,9,1024,"That the folded side of and bridle was based on seeds instead of it, were subsequently made by the different specimens; that it was an endothisaurid.",high,-123.03736,gibbs,long,early,34
27,5_58,18,2048,"In the lower part of the dorso-rectum, there is only more or less the area that the sulcus, which lies in the fossa, is attached.",high,-26.36195,gibbs,long,early,28
27,7_117,1,4096,"On the upper surface of the dorsal wallacerta there are five long longitudinal ribs, and small, weakly articulated cataracts, cleaving the genitals in two.",high,-62.355354,gibbs,long,early,39
27,8_234,2,8192,"3,4-l-glutamate is an allylic dyspeptide antichromate (figure 2) (metoglutamide).",high,-16.92784,gibbs,long,early,43
27,0_0,1,1,"At the lower border of the piriformis muscle, the nerve turns backward and divides into upward and downward diverging branches, which enter the gluteus maximus.",high,-26.036041,MH,long,early,24
27,0_0,2,2,"At the lower border of the piriformis muscle, the nerve turns backward and divides into upward and downward diverging branches, which enter the gluteus maximus.",high,-26.036041,MH,long,early,49
27,1_0,4,4,"At the lower border of the piriformis muscle, the nerve turns backward and divides into upward and downward diverging branches, which tap the gluteus maximus.",high,-31.946053,MH,long,early,22
27,1_0,8,8,"At the lower border of the piriformis muscle, the nerve turns backward and divides into upward and downward diverging branches, which tap the gluteus maximus.",high,-31.946053,MH,long,early,11
27,1_0,16,16,"At the lower border of the piriformis muscle, the nerve turns backward and divides into upward and downward divergent branches, which tap the gluttonus maximus.",high,-32.595085,MH,long,early,2
27,3_0,32,32,"At the anterior end of the fusiformis muscle, this muscle curves around and divides into upward and downward divergent fibers, which form the gluteus maximus.",high,-18.216805,MH,long,early,11
27,6_1,29,64,"Near the posterior border of the fusiformis maximus, the nerve bends downward and divides into upward and downward divergent branches, which become the gluteus maximus.",high,-20.558681,MH,long,early,46
27,1_3,23,128,"Along the southern margin of the petriformis maximus, the branch turns northeastern and splits into upward and downward divergent branches, which tap the gluttonis maximus.",high,-42.168774,MH,long,early,45
27,3_7,11,256,"At the front end of the fusiformis muscle, the sheath breaks away and splits into upward and downward divergent fibers, to form a gluttonous sheath.",high,-17.647308,MH,long,early,38
27,4_14,22,512,"At the far end of the piriformis muscle, this fiber travels north and divides into inward and outward fledging fibers, which reach the glutinosus muscle.",high,-36.406246,MH,long,early,45
27,9_29,9,1024,"After its initial entry into the piriformis axis, each fiber breaks down and divides into upward and downward divergent fibers, which form the glutinosus axis.",high,-18.858534,MH,long,early,16
27,3_58,18,2048,"Through the optic nerve to the fusiformis nucleus, extensive diffusion occurs, which occurs in backward and forward divergent directions, to produce the glabralis nucleus.",high,-25.616274,MH,long,early,32
27,7_117,1,4096,"In the claspers of some feliforms E. Coli this canal divides and then divides into upward and downward divergent canals, which lack any glutanoid pads.",high,-36.234707,MH,long,early,28
27,0_234,2,8192,"At the most distant of the filiform nerve nerves, their flow fades out, replaced by inward and outward divergent flow, which enters the glycine phial.",high,-32.574657,MH,long,early,53
28,0_0,1,1,"During the early years, the station broadcast at a full-time power of 1,000 watts, day and night, changing to a directional antenna pattern during the nighttime hours.",high,-24.779596,gibbs,long,early,18
28,0_0,2,2,"During the early years, the station broadcast at a full-time power of 1,000 watts, day and night, changing to a directional antenna pattern during the nighttime hours.",high,-24.779596,gibbs,long,early,25
28,7_0,4,4,"During the early 1980s, the station broadcast at a full-time power of 1,000 watts, day and night, changing to a directional antenna system during the nighttime hours.",high,-23.906399,gibbs,long,early,41
